STD_DT2,KOSPI2,VKOSPI,USDKRW,USDKRW_V,CRUDE_F,SPX,VSPX,ROKCDS,KOSPI2_RET,FX_RET,CRUDE_RET,SPX_RET,KOSPI2_RET_AVG,KOSPI2_RET_MIN,KOSPI2_RET_MAX,KOSPI2_RET_AMP,KOSPI2_RET_STD,KOSPI2_RET_SKEW,KOSPI2_RET_SUM,FX_RET_AVG,FX_RET_MIN,FX_RET_MAX,FX_RET_AMP,FX_RET_STD,FX_RET_SKEW,FX_RET_SUM,CRUDE_RET_AVG,CRUDE_RET_MIN,CRUDE_RET_MAX,CRUDE_RET_AMP,CRUDE_RET_STD,CRUDE_RET_SKEW,CRUDE_RET_SUM,SPX_RET_AVG,SPX_RET_MIN,SPX_RET_MAX,SPX_RET_AMP,SPX_RET_STD,SPX_RET_SKEW,SPX_RET_SUM,VSPREAD,VIX_SPREAD
2007-06-18,228.8,18.96,928.25,3.7,68,1532.91,13.94,15.114,1.848269459,-0.048466572,0.516035056,0.6505514,0.492200364,-1.52157709,2.649968855,4.171545945,19.52513887,0.340913763,9.844007281,0.001077412,-0.41303532,0.644435934,1.057471254,5.238894232,0.628798085,0.021548241,0.417707341,-3.29591683,3.626486397,6.922403227,34.30730434,-0.692766628,8.354146826,0.061601344,-1.772593867,1.507006687,3.279600554,15.87395269,-0.744909607,1.232026873,0.565138875,1.933952694
2007-06-19,229.04,20.03,927.7,3.6,69.09,1531.05,13.42,14.775,0.104840128,-0.05926884,1.590229732,-0.121411522,0.513382873,-1.52157709,2.649968855,4.171545945,19.26929325,0.311747938,10.26765746,-0.034107827,-0.41303532,0.457543525,0.870578844,4.369082923,0.298054422,-0.682156533,0.315894508,-3.29591683,2.076095775,5.372012605,31.64842223,-1.081590576,6.317890162,0.06012294,-1.772593867,1.507006687,3.279600554,15.87994485,-0.738394136,1.202458802,-0.760706747,2.45994485
2007-06-20,226.58,21.39,927.75,3.575,69.1,1533.71,12.85,15.171,-1.079857734,0.005389528,0.014472827,0.17358623,0.410043125,-1.52157709,2.649968855,4.171545945,20.28937917,0.389840492,8.200862505,-0.013186584,-0.349528493,0.457543525,0.807072017,4.023968561,0.390171477,-0.263731685,0.31045482,-3.29591683,2.076095775,5.372012605,31.66455142,-1.069258303,6.20909641,0.03585863,-1.772593867,1.507006687,3.279600554,15.66227202,-0.693548829,0.71717261,-1.100620834,2.812272022
2007-06-21,227.81,20.81,927,3.575,68.19,1512.84,14.67,14.975,0.541386476,-0.080873437,-1.325680424,-1.370095778,0.390620447,-1.52157709,2.649968855,4.171545945,20.16568619,0.451531005,7.812408937,-0.018573873,-0.349528493,0.457543525,0.807072017,4.029684585,0.471337926,-0.371477452,0.142803102,-3.29591683,2.076095775,5.372012605,31.41086572,-0.87845958,2.856062043,-0.040356513,-1.772593867,1.507006687,3.279600554,16.75647667,-0.516964709,-0.807130263,-0.644313807,2.08647667
2007-06-22,224.95,21.84,928.1,3.6,68.65,1522.19,14.21,15,-1.263379292,0.118592004,0.672320568,0.616140834,0.31654687,-1.52157709,2.649968855,4.171545945,21.3665506,0.411761772,6.330937391,-0.018015131,-0.349528493,0.457543525,0.807072017,4.036673258,0.463679779,-0.360302613,0.275477537,-3.29591683,2.076095775,5.372012605,29.97669551,-1.145931623,5.509550732,-0.006335535,-1.772593867,1.507006687,3.279600554,16.98832959,-0.600149309,-0.126710693,-0.473449403,2.778329587
2007-06-25,223.4,21.9,926.5,3.55,69.14,1502.56,15.75,15,-0.691426865,-0.172543988,0.711230228,-1.297976732,0.296441139,-1.52157709,2.649968855,4.171545945,21.65273102,0.422584472,5.928822781,-0.009165905,-0.341093443,0.457543525,0.798636967,3.822579909,0.637562934,-0.183318108,0.372208994,-3.29591683,2.076095775,5.372012605,29.24886273,-1.388303602,7.444179881,-0.016444815,-1.772593867,1.507006687,3.279600554,17.25724415,-0.60360238,-0.328896302,-0.247268976,1.507244151
2007-06-26,222.43,20.72,926.25,3.55,69.18,1497.74,16.65,15.5,-0.435144127,-0.026986912,0.057836902,-0.32130148,0.242961843,-1.52157709,2.649968855,4.171545945,21.81350521,0.552658317,4.859236869,-0.013477097,-0.341093443,0.457543525,0.798636967,3.810668194,0.713219858,-0.269541942,0.335525867,-3.29591683,2.076095775,5.372012605,29.21472632,-1.314910254,6.710517345,-0.046123091,-1.772593867,1.507006687,3.279600554,17.25277345,-0.498642889,-0.922461814,1.093505215,0.602773454
2007-06-27,220.35,20.79,927.75,3.6,67.77,1492.89,18.89,17.088,-0.939525408,0.161812333,-2.059218436,-0.32434666,0.191739689,-1.52157709,2.649968855,4.171545945,22.38755755,0.597081363,3.834793779,0.000538967,-0.341093443,0.457543525,0.798636967,3.850202504,0.506012748,0.010779347,0.193300751,-3.29591683,2.076095775,5.372012605,30.85467569,-1.013765744,3.866015022,-0.075916662,-1.772593867,1.507006687,3.279600554,17.22979555,-0.394750363,-1.518333241,1.597557553,-1.660204449
2007-06-28,222.6,20.34,926.85,3.6,68.97,1506.35,15.53,16.75,1.015924755,-0.097055977,1.75520083,0.897566741,0.249614405,-1.52157709,2.649968855,4.171545945,22.60157026,0.438155049,4.992288092,-0.02206915,-0.341093443,0.457543525,0.798636967,3.520730767,0.647665832,-0.441382997,0.440793893,-3.29591683,2.076095775,5.372012605,27.47430958,-1.175915438,8.815877865,-0.03888317,-1.772593867,1.507006687,3.279600554,17.70601322,-0.430173524,-0.777663402,2.261570259,2.176013221
2007-06-29,221.31,19.95,923.9,3.6,69.57,1505.71,15.54,16.844,-0.581200528,-0.31878995,0.866181249,-0.042495834,0.111024298,-1.52157709,2.649968855,4.171545945,21.07930638,0.617771188,2.220485968,-0.020953975,-0.322217131,0.457543525,0.779760655,3.482993547,0.709792985,-0.419079504,0.457255134,-3.29591683,2.076095775,5.372012605,27.53238386,-1.205080427,9.145102675,-0.080767516,-1.772593867,1.507006687,3.279600554,17.3050501,-0.352182123,-1.615350315,1.129306378,1.765050097
2007-07-02,224.75,19.57,921.7,3.6,70.68,1503.35,16.23,16.36,1.542423979,-0.238404968,1.582920752,-0.156859649,0.135524317,-1.52157709,2.649968855,4.171545945,21.59727027,0.587075127,2.710486344,-0.035675827,-0.322217131,0.457543525,0.779760655,3.583641099,0.818682948,-0.713516541,0.495616631,-3.29591683,2.076095775,5.372012605,27.91667535,-1.217655336,9.91233263,-0.089884654,-1.772593867,1.507006687,3.279600554,17.30107454,-0.318993787,-1.797693082,2.027270275,1.071074539
2007-07-03,229.29,19.71,918,3.6,71.09,1519.43,15.4,16.9,1.999890457,-0.402240038,0.578403249,1.063931327,0.16380374,-1.52157709,2.649968855,4.171545945,22.37192827,0.603881777,3.276074798,-0.054710475,-0.402240038,0.457543525,0.859783563,3.9090597,0.605530475,-1.094209498,0.441646988,-3.29591683,2.076095775,5.372012605,27.4300276,-1.189264048,8.832939759,-0.055338499,-1.772593867,1.507006687,3.279600554,17.89768756,-0.308919651,-1.106769987,2.661928273,2.497687561
2007-07-04,233.43,20.04,919.75,3.6,71.25,1522.15,15.16,16.783,1.789466837,0.190450336,0.224813921,0.178854459,0.242697926,-1.52157709,2.649968855,4.171545945,23.42727225,0.447376923,4.853958511,-0.038988663,-0.402240038,0.457543525,0.859783563,4.030907284,0.397208633,-0.779773269,0.366816551,-3.29591683,2.076095775,5.372012605,26.82712637,-1.137934825,7.336331021,-0.05562999,-1.772593867,1.507006687,3.279600554,17.8962029,-0.308029238,-1.112599797,3.387272255,2.736202899
2007-07-05,234.75,21.05,921.95,3.6,71.41,1524.87,14.92,16.5,0.563887179,0.238909817,0.224309641,0.178535141,0.252936526,-1.52157709,2.649968855,4.171545945,23.46312545,0.418535342,5.058730522,-0.025964249,-0.402240038,0.457543525,0.859783563,4.202475106,0.270798284,-0.519284988,0.396947089,-3.29591683,2.076095775,5.372012605,26.6283748,-1.226804187,7.938941787,0.024619986,-1.772593867,1.507006687,3.279600554,16.81525936,-0.454096974,0.492399713,2.413125447,1.89525936
2007-07-06,236.52,20.51,919.55,3.6,71.81,1525.4,15.48,16.533,0.751165286,-0.260657221,0.558582656,0.034751022,0.366573645,-1.263379292,2.649968855,3.913348146,22.13218155,0.385430889,7.331472898,-0.061874287,-0.402240038,0.238909817,0.641149855,3.70573128,0.010095916,-1.237485733,0.351882225,-3.29591683,2.076095775,5.372012605,26.21235228,-1.203718255,7.037644501,0.11498723,-1.370095778,1.507006687,2.877102465,14.75017945,-0.3271528,2.299744603,1.622181547,-0.72982055
2007-07-09,239.68,21.42,921,3.6,72.81,1530.44,14.72,16.5,1.327192938,0.157561631,1.382956628,0.329860501,0.465111225,-1.263379292,2.649968855,3.913348146,22.00518999,0.179612446,9.302224505,-0.062313666,-0.402240038,0.238909817,0.641149855,3.695510649,0.007078199,-1.246273313,0.585825898,-2.059218436,2.076095775,4.135314211,20.7571438,-0.890215518,11.71651796,0.074949315,-1.370095778,1.507006687,2.877102465,14.07206628,-0.34724473,1.498986301,0.585189986,-0.647933725
2007-07-10,241.02,22.47,919.92,3.6,72.19,1531.85,15.16,16.363,0.557521727,-0.117332651,-0.855177626,0.092087954,0.457625679,-1.263379292,2.649968855,3.913348146,21.98282819,0.201332162,9.152513572,-0.052069442,-0.402240038,0.238909817,0.641149855,3.518090798,-0.014573121,-1.041388834,0.450507195,-2.059218436,2.076095775,4.135314211,20.80757057,-0.694523647,9.010143892,0.074747279,-1.370095778,1.507006687,2.877102465,14.07196003,-0.346338926,1.494945581,-0.487171811,-1.088039967
2007-07-11,240.46,23.39,919.15,3.75,72.81,1510.12,17.57,16.814,-0.232616205,-0.083737981,0.855177626,-1.428703743,0.476779633,-1.263379292,2.649968855,3.913348146,21.68237657,0.189866023,9.53559265,-0.066465909,-0.402240038,0.238909817,0.641149855,3.324913625,0.07208481,-1.329318181,0.540479342,-2.059218436,2.076095775,4.135314211,19.89016645,-0.939897364,10.80958683,0.057007997,-1.428703743,1.507006687,2.93571043,14.6960869,-0.469074323,1.140159931,-1.707623434,-2.873913105
2007-07-12,242.86,23.37,918.28,3.75,72.56,1518.76,16.64,17.106,0.993139008,-0.094697492,-0.34395026,0.570509458,0.39393814,-1.263379292,1.999890457,3.263269749,19.54185846,-0.023389176,7.878762804,-0.063142331,-0.402240038,0.238909817,0.641149855,3.300579438,0.018933553,-1.262846625,0.454137045,-2.059218436,2.076095775,4.135314211,19.85316516,-0.734738867,9.082740894,0.010183135,-1.428703743,1.063931327,2.49263507,13.40925082,-0.887488915,0.203662702,-3.828141538,-3.230749182
2007-07-13,250.19,27.8,916.85,3.55,72.5,1547.7,15.54,16.643,2.973548358,-0.155847301,-0.082724395,1.887574549,0.539275321,-1.263379292,2.973548358,4.23692765,22.35054959,0.196256283,10.78550643,-0.064209384,-0.402240038,0.238909817,0.641149855,3.310687384,0.034417159,-1.284187679,0.346196036,-2.059218436,1.75520083,3.814419266,18.56530089,-0.808421653,6.923920724,0.080537911,-1.428703743,1.887574549,3.316278292,15.53598039,-0.151496263,1.610758218,-5.449450412,-0.004019608
2007-07-16,247.91,25.37,918.23,3.65,73.93,1552.5,15.15,16.12,-0.915485213,0.150402191,1.953213771,0.309657689,0.401087588,-1.263379292,2.973548358,4.23692765,22.35954924,0.397389337,8.021751757,-0.054265946,-0.402240038,0.238909817,0.641149855,3.43550624,-0.054345832,-1.085318916,0.418054972,-2.059218436,1.953213771,4.012432207,19.79251406,-0.680759905,8.361099439,0.063493225,-1.428703743,1.887574549,3.316278292,15.36299916,-0.105482492,1.269864507,-3.010450759,0.212999165
2007-07-18,244.92,25.09,916.2,3.65,74.02,1549.37,15.63,16.708,-1.213415046,-0.221322245,0.121662739,-0.201813813,0.335174829,-1.263379292,2.973548358,4.23692765,23.38094943,0.393823508,6.703496582,-0.062368616,-0.402240038,0.238909817,0.641149855,3.509005741,0.052148427,-1.247372321,0.344626622,-2.059218436,1.953213771,4.012432207,19.1040448,-0.607528843,6.892532446,0.059473111,-1.428703743,1.887574549,3.316278292,15.3854125,-0.089765134,1.189462216,-1.709050574,-0.244587501
2007-07-19,245.7,23.86,915.97,3.65,75.05,1546.17,16,16.633,0.317965292,-0.025106841,1.381923112,-0.206749138,0.40506598,-1.263379292,2.973548358,4.23692765,22.50182521,0.345175151,8.101319608,-0.063893434,-0.402240038,0.238909817,0.641149855,3.500100273,0.077825198,-1.277868689,0.412999137,-2.059218436,1.953213771,4.012432207,19.53828709,-0.728128096,8.259982731,0.040456342,-1.428703743,1.887574549,3.316278292,15.4169825,-0.012911724,0.809126848,-1.358174785,-0.583017498
2007-07-20,251.45,22.76,914.95,3.65,75.92,1553.08,15.23,16.617,2.313288309,-0.111419407,1.152559622,0.445915073,0.493661072,-1.263379292,2.973548358,4.23692765,23.93555868,0.257215457,9.873221441,-0.065420733,-0.402240038,0.238909817,0.641149855,3.505375596,0.104251968,-1.308414659,0.536911139,-2.059218436,1.953213771,4.012432207,18.11847309,-0.963110783,10.73822278,0.131256885,-1.428703743,1.887574549,3.316278292,14.12272705,-0.012451372,2.625137699,1.175558675,-1.107272955
2007-07-23,252.28,23.34,915.15,3.65,75.57,1534.1,16.95,17.967,0.329541918,0.021856729,-0.462077527,-1.229616617,0.573307133,-1.213415046,2.973548358,4.186963405,22.62044668,0.271108017,11.46614265,-0.070257497,-0.402240038,0.238909817,0.641149855,3.431402268,0.144750389,-1.405149934,0.480191234,-2.059218436,1.953213771,4.012432207,18.59737766,-0.759513563,9.603824682,0.038969012,-1.428703743,1.887574549,3.316278292,15.07447815,0.067904692,0.779380248,-0.719553318,-1.87552185
2007-07-24,252.61,23.42,914.05,3.65,74.89,1541.57,16.81,20.694,0.130721562,-0.120271171,-0.903900877,0.485748776,0.614414554,-1.213415046,2.973548358,4.186963405,22.00159358,0.249737134,12.28829108,-0.067643856,-0.402240038,0.238909817,0.641149855,3.408659398,0.108564364,-1.352877117,0.399434679,-2.059218436,1.953213771,4.012432207,19.47134195,-0.544210305,7.988693577,0.128155288,-1.428703743,1.887574549,3.316278292,13.916936,0.051068543,2.563105755,-1.41840642,-2.893064
2007-07-25,253.93,24.12,913.95,3.65,73.56,1511.04,18.55,21,0.521184107,-0.010940919,-1.791897053,-2.000322215,0.662230966,-1.213415046,2.973548358,4.186963405,21.49876342,0.173357981,13.24461931,-0.066841556,-0.402240038,0.238909817,0.641149855,3.413022554,0.094359071,-1.336831125,0.306947981,-2.059218436,1.953213771,4.012432207,21.58362198,-0.551186526,6.138959623,0.044204251,-2.000322215,1.887574549,3.887896764,16.55669706,-0.503963904,0.88408502,-2.62123658,-1.993302936
2007-07-26,248.75,25.1,918.17,3.65,75.88,1518.09,18.1,22.806,-2.061026245,0.46066933,3.105174533,0.465481028,0.606155924,-2.061026245,2.973548358,5.034574603,23.54080485,-0.219003018,12.12311848,-0.051898706,-0.402240038,0.46066933,0.862909368,3.988010334,0.687014018,-1.037974128,0.56516763,-1.791897053,3.105174533,4.897071586,21.97952627,0.066916742,11.30335259,0.083695635,-2.000322215,1.887574549,3.887896764,16.56276017,-0.644160824,1.673912707,-1.55919515,-1.537239828
2007-07-27,238.34,26.78,921.75,3.65,74.95,1482.67,20.74,29.233,-4.275015038,0.389147845,-1.233192052,-2.360844927,0.341608934,-4.275015038,2.973548358,7.248563396,31.33307456,-1.092920781,6.832178682,-0.027588515,-0.402240038,0.46066933,0.862909368,4.401688435,0.568536959,-0.551770306,0.415747986,-1.791897053,3.105174533,4.897071586,22.57088333,0.219709462,8.314959711,-0.079224948,-2.360844927,1.887574549,4.248419476,19.13635138,-0.751888211,-1.584498962,4.553074562,-1.603648623
2007-07-30,241.39,28.73,923.25,3.65,77.02,1458.95,24.17,34.386,1.271565712,0.162601662,2.724390384,-1.612751757,0.434247246,-4.275015038,2.973548358,7.248563396,31.28448039,-1.265631913,8.684944922,-0.003518935,-0.402240038,0.46066933,0.862909368,4.26827134,0.428528365,-0.070378694,0.508658442,-1.791897053,3.105174533,4.897071586,24.58900855,0.263867046,10.17316885,-0.157737744,-2.360844927,1.887574549,4.248419476,20.22333147,-0.567148378,-3.154754885,2.554480392,-3.946668525
2007-07-31,244.32,27.71,919.3,3.65,76.83,1473.91,20.87,31.4,1.206495869,-0.428754286,-0.246993951,1.020173465,0.417450841,-4.275015038,2.973548358,7.248563396,31.08818532,-1.26756953,8.349016812,-0.013036401,-0.428754286,0.46066933,0.889423616,4.538414973,0.211184833,-0.260728013,0.417162707,-1.791897053,3.105174533,4.897071586,24.29408655,0.46634077,8.343254143,-0.098886089,-2.360844927,1.887574549,4.248419476,20.84002214,-0.62466309,-1.97772177,3.378185318,-0.02997786
2007-08-01,234.36,31.97,925.15,3.7,78.21,1455.28,23.52,32.089,-4.162044679,0.634337566,1.780232773,-1.272041159,0.109354084,-4.275015038,2.973548358,7.248563396,35.84380229,-1.159998003,2.187081675,0.03879248,-0.428754286,0.634337566,1.063091852,4.970526057,0.584200828,0.775849591,0.477254183,-1.791897053,3.105174533,4.897071586,24.98015627,0.341799244,9.545083667,-0.215684713,-2.360844927,1.887574549,4.248419476,20.72508285,-0.420749608,-4.313694256,3.873802287,-2.794917153
2007-08-02,233.84,32.55,922.8,3.925,76.53,1465.81,23.67,31.529,-0.222127387,-0.254336023,-2.171469579,0.720966873,0.008774373,-4.275015038,2.973548358,7.248563396,35.05388946,-1.102524373,0.175487451,0.016553162,-0.428754286,0.634337566,1.063091852,5.071973079,0.740142811,0.331063231,0.357440008,-2.171469579,3.105174533,5.276644112,27.42342971,0.170131718,7.148800167,-0.188579092,-2.360844927,1.887574549,4.248419476,21.05018164,-0.45033411,-3.771581842,2.503889457,-2.619818364
2007-08-03,236.91,29.53,922.83,3.85,76.86,1472.2,21.22,29.878,1.304320137,0.003250922,0.430276431,0.434988994,0.04579602,-4.275015038,2.973548358,7.248563396,35.41994539,-1.116880371,0.915920409,0.004770217,-0.428754286,0.634337566,1.063091852,4.972439156,0.900027048,0.095404337,0.367738348,-2.171469579,3.105174533,5.276644112,27.41833661,0.146360985,7.354766958,-0.175756399,-2.360844927,1.887574549,4.248419476,21.1643021,-0.473372106,-3.515127988,5.88994539,-0.055697901
2007-08-06,233.92,30.16,923.45,3.95,75.48,1433.06,25.16,29,-1.270114562,0.06716208,-1.811786464,-2.694586247,-0.055267972,-4.275015038,2.973548358,7.248563396,35.69811563,-0.934069228,-1.105359439,0.021161182,-0.428754286,0.634337566,1.063091852,4.831489904,0.833243578,0.423223638,0.249219892,-2.171469579,3.105174533,5.276644112,28.92965525,0.211559365,4.984397838,-0.312223263,-2.694586247,1.887574549,4.582160796,23.70237174,-0.458479035,-6.244465258,5.538115627,-1.457628262
2007-08-07,234.5,29.34,922.95,3.825,72.06,1467.67,22.94,27.45,0.247641132,-0.054159447,-4.636861518,2.386409111,-0.109245562,-4.275015038,2.973548358,7.248563396,35.18925333,-0.901932302,-2.184911244,0.010575128,-0.428754286,0.634337566,1.063091852,4.80123005,0.978673021,0.21150256,-0.051771015,-4.636861518,3.105174533,7.742036051,35.15754366,-0.440117011,-1.035420309,-0.209395832,-2.694586247,2.386409111,5.080995358,26.2625766,-0.150384784,-4.187916648,5.849253326,3.322576595
2007-08-08,240.07,28.75,924.12,3.775,72.42,1476.71,21.56,27.357,2.34749596,0.126687148,0.498339902,0.614053105,-0.019746851,-4.275015038,2.973548358,7.248563396,36.64167128,-0.834086413,-0.394937012,0.022776118,-0.428754286,0.634337566,1.063091852,4.789500941,0.837093884,0.45552236,0.015904861,-4.636861518,3.105174533,7.742036051,35.0386507,-0.561178959,0.318097219,-0.183297575,-2.694586247,2.386409111,5.080995358,26.47151658,-0.197972504,-3.665951497,7.891671278,4.911516582
2007-08-09,241,30.4,922.85,3.725,72.15,1497.49,21.45,26.833,0.386638601,-0.137522559,-0.373521912,1.397373286,0.01121589,-4.275015038,2.973548358,7.248563396,36.66804935,-0.885432189,0.224317794,0.020086889,-0.428754286,0.634337566,1.063091852,4.817906147,0.847309701,0.401737782,-0.045530116,-4.636861518,3.105174533,7.742036051,34.86601189,-0.463555921,-0.910602319,-0.041993723,-2.694586247,2.386409111,5.080995358,26.66967205,-0.405790598,-0.839874468,6.268049348,5.219672046
2007-08-10,230.68,37.35,931.9,3.975,71.59,1453.09,26.48,27.757,-4.376546474,0.975880504,-0.779188581,-3.009804971,-0.257268384,-4.376546474,2.973548358,7.350094833,40.84333577,-0.731029707,-5.145367688,0.073615789,-0.428754286,0.975880504,1.40463479,6.277565532,1.276782363,1.472315778,-0.067292032,-4.636861518,3.105174533,7.742036051,34.9869433,-0.422659817,-1.34584064,-0.221009445,-3.009804971,2.386409111,5.396214082,29.34205506,-0.340002648,-4.420188897,3.493335773,2.862055059
2007-08-13,233.88,36.2,929.7,4.05,71.47,1453.64,28.3,26.668,1.377669456,-0.236355933,-0.167761818,0.037843213,-0.33706233,-4.376546474,2.34749596,6.724042434,38.94302331,-0.91547913,-6.74124659,0.069590357,-0.428754286,0.975880504,1.40463479,6.343177454,1.24970435,1.391807147,-0.071543903,-4.636861518,3.105174533,7.742036051,34.9895498,-0.414836292,-1.430878063,-0.313496012,-3.009804971,2.386409111,5.396214082,27.81266824,-0.364535663,-6.269920233,2.743023307,-0.487331759
2007-08-14,230.45,36.72,932.5,4.275,71.62,1452.92,26.57,26.764,-1.477424414,0.300719806,0.209658334,-0.049543104,-0.36515929,-4.376546474,2.34749596,6.724042434,39.17665493,-0.862267349,-7.303185791,0.077106238,-0.428754286,0.975880504,1.40463479,6.412096655,1.15346301,1.542124762,-0.158721675,-4.636861518,3.105174533,7.742036051,33.82471527,-0.382149636,-3.1744335,-0.331456051,-3.009804971,2.386409111,5.396214082,27.70016534,-0.331992619,-6.629121025,2.456654926,1.130165341
2007-08-16,215.67,41.37,946.2,5.6,73.33,1406.7,30.67,32.498,-6.62844575,1.458481168,2.359543754,-3.232878879,-0.635910825,-6.62844575,2.34749596,8.97594171,47.3964933,-1.060350932,-12.71821649,0.161096409,-0.428754286,1.458481168,1.887235454,8.564532112,1.580154978,3.221928174,-0.046827624,-4.636861518,3.105174533,7.742036051,35.49108815,-0.386366047,-0.936552485,-0.483009305,-3.232878879,2.386409111,5.61928799,30.32937006,-0.290730507,-9.660186091,6.026493298,-0.340629943
2007-08-17,208.57,46.69,950.5,6.3,71,1411.27,30.83,37.833,-3.347474536,0.453419873,-3.228992506,0.324347243,-0.819182816,-6.62844575,2.34749596,8.97594171,48.55193195,-0.819736942,-16.38365632,0.185022744,-0.428754286,1.458481168,1.887235454,8.608530542,1.398969939,3.700454888,-0.277373405,-4.636861518,3.105174533,7.742036051,37.34314058,-0.211777604,-5.547468104,-0.456454485,-3.232878879,2.386409111,5.61928799,30.506647,-0.333874608,-9.12908971,1.86193195,-0.323353002
2007-08-20,219.72,41.77,942.95,5.05,71.98,1445.94,29.99,36.741,5.207929217,-0.797490297,1.370842561,2.426962088,-0.674450771,-6.62844575,5.207929217,11.83637497,53.46572835,-0.284245263,-13.48901541,0.1507192,-0.797490297,1.458481168,2.255971465,9.513728848,0.829613948,3.014383998,-0.266459258,-4.636861518,3.105174533,7.742036051,37.51495804,-0.215407534,-5.329185165,-0.357402135,-3.232878879,2.426962088,5.659840968,32.72554623,-0.193055267,-7.148042694,11.69572835,2.735546225
2007-08-21,220.18,38.5,943.45,5.575,71.12,1445.55,26.33,37,0.209138517,0.053011028,-1.201971145,-0.026975712,-0.680470941,-6.62844575,5.207929217,11.83637497,53.42475253,-0.278585258,-13.60941882,0.152276915,-0.797490297,1.458481168,2.255971465,9.50655058,0.82163259,3.045538297,-0.303453939,-4.636861518,3.105174533,7.742036051,37.72166275,-0.15558569,-6.069078783,-0.297270089,-3.232878879,2.426962088,5.659840968,32.5123822,-0.306410434,-5.945401789,14.92475253,6.182382195
2007-08-22,223.24,34.42,944.2,5.05,69.47,1447.12,25.25,36.5,1.380203228,0.079463888,-2.34735865,0.108550243,-0.617996857,-6.62844575,5.207929217,11.83637497,54.05218401,-0.321396843,-12.35993715,0.162263668,-0.797490297,1.458481168,2.255971465,9.43456563,0.782806987,3.245273356,-0.375626828,-4.636861518,3.105174533,7.742036051,38.65552077,-0.084379098,-7.512536556,-0.316130016,-3.232878879,2.426962088,5.659840968,32.37751979,-0.278123199,-6.322600322,19.63218401,7.127519793
2007-08-23,228.6,32.94,941.55,4.75,69.26,1464.07,22.89,35.947,2.372632544,-0.281055468,-0.302746573,1.164485419,-0.525424436,-6.62844575,5.207929217,11.83637497,55.3645396,-0.344877449,-10.50848871,0.14875794,-0.797490297,1.458481168,2.255971465,9.598964253,0.795120285,2.975158807,-0.301169304,-4.636861518,3.105174533,7.742036051,38.12726591,-0.191456656,-6.023386076,-0.157889634,-3.232878879,2.426962088,5.659840968,32.03601359,-0.503145895,-3.157792687,22.4245396,9.146013586
2007-08-24,227.18,33.31,941.68,4.85,69.83,1462.5,22.62,36.5,-0.623109656,0.013806067,0.819617788,-0.107292848,-0.453528606,-6.62844575,5.207929217,11.83637497,54.93750767,-0.427438393,-9.070572124,0.126414777,-0.797490297,1.458481168,2.255971465,9.509427173,0.951970797,2.528295544,-0.415447141,-4.636861518,2.724390384,7.361251902,35.35391408,-0.385773334,-8.308942821,-0.186528328,-3.232878879,2.426962088,5.659840968,31.91512477,-0.454770802,-3.730566563,21.62750767,9.295124769
2007-08-27,228.65,32.53,938.55,4.85,71.09,1479.37,20.72,33.667,0.64497953,-0.332938299,1.788296308,1.146902135,-0.207528878,-6.62844575,5.207929217,11.83637497,52.32126487,-0.632419056,-4.150577556,0.09031047,-0.797490297,1.458481168,2.255971465,9.625789504,1.104545533,1.8062094,-0.264372723,-4.636861518,2.724390384,7.361251902,36.35353694,-0.524567668,-5.287454461,-0.011140975,-3.232878879,2.426962088,5.659840968,30.82357737,-0.692523629,-0.2228195,19.79126487,10.10357737
2007-08-28,232.38,34.35,939.62,4.85,71.97,1466.79,22.72,34,1.618151265,0.11394071,1.230268558,-0.853998184,-0.1901996,-6.62844575,5.207929217,11.83637497,52.53001873,-0.637902095,-3.803992003,0.087877422,-0.797490297,1.458481168,2.255971465,9.621012502,1.122129595,1.757548448,-0.339078814,-4.636861518,2.359543754,6.996405272,34.50722838,-0.707227479,-6.781576287,0.026796704,-3.232878879,2.426962088,5.659840968,30.23093183,-0.762187837,0.535934072,18.18001873,7.510931826
2007-08-29,232.32,35.67,942,5.05,71.73,1432.36,26.3,35,-0.025823112,0.252973636,-0.334029538,-2.375290604,-0.251815549,-6.62844575,5.207929217,11.83637497,52.16309205,-0.584036621,-5.036310983,0.121963819,-0.797490297,1.458481168,2.255971465,9.354872605,1.059142305,2.439276371,-0.343430594,-4.636861518,2.359543754,6.996405272,34.50476962,-0.699354611,-6.868611874,-0.1429765,-3.232878879,2.426962088,5.659840968,31.5392367,-0.520044097,-2.859529997,16.49309205,5.2392367
2007-08-30,234.22,33.08,940.45,4.5,73.51,1463.76,23.81,34,0.814511298,-0.164679046,2.451238125,2.168503408,-0.00298775,-6.62844575,5.207929217,11.83637497,49.24749931,-0.808581514,-0.059755006,0.082012988,-0.797490297,1.458481168,2.255971465,9.13430633,1.33237363,1.640259759,-0.309880326,-4.636861518,2.451238125,7.088099643,35.40544805,-0.595132439,-6.197606523,0.029050729,-3.232878879,2.426962088,5.659840968,32.5807415,-0.646604084,0.58101457,16.16749931,8.770741496
